SKU,STORE,COST,RETAIL
29633,603,13.5,22.5
29633,807,13.5,22.5
29633,903,13.5,22.5
29633,907,13.5,22.5
29633,1702,13.5,22.5
29633,2103,13.5,22.5
29633,2209,13.5,22.5
29633,2509,13.5,22.5
29633,2704,13.5,22.5
29633,2807,13.5,22.5
29633,3109,13.5,22.5
29633,3202,13.5,22.5
29633,3309,13.5,22.5
29633,4103,13.5,22.5
29633,4504,13.5,22.5
29633,4702,13.5,22.5
29633,4804,13.5,22.5
29633,7103,13.5,22.5
29633,7704,13.5,22.5
29633,8309,13.5,22.5
29633,8409,13.5,22.5
29633,8707,13.5,22.5
29633,9303,13.5,22.5
29633,9603,13.5,22.5
29633,9609,13.5,22.5
29951,603,8.4,14.0
29951,807,8.4,14.0
29951,903,8.4,14.0
29951,907,8.4,14.0
29951,1702,8.4,14.0
29951,2103,8.4,14.0
29951,2209,8.4,14.0
29951,2509,8.4,14.0
29951,2704,8.4,14.0
29951,2807,8.4,14.0
29951,3109,8.4,14.0
29951,3202,8.4,14.0
29951,3309,8.4,14.0
29951,4103,8.4,14.0
29951,4504,8.4,14.0
29951,4702,8.4,14.0
29951,4804,8.4,14.0
29951,7103,8.4,14.0
29951,7704,8.4,14.0
29951,8309,8.4,14.0
29951,8409,8.4,14.0
29951,8707,8.4,14.0
29951,9303,8.4,14.0
29951,9603,8.4,14.0
29951,9609,8.4,14.0
108507,603,9.9,16.5
108507,807,9.9,16.5
108507,903,9.9,16.5
108507,907,9.9,16.5
108507,1702,9.9,16.5
108507,2103,9.9,16.5
108507,2209,9.9,16.5
108507,2509,9.9,16.5
108507,2704,9.9,16.5
108507,2807,9.9,16.5
108507,3109,9.9,16.5
108507,3202,9.9,16.5
108507,3309,9.9,16.5
108507,4103,9.9,16.5
108507,4504,9.9,16.5
108507,4702,9.9,16.5
108507,4804,9.9,16.5
108507,7103,9.9,16.5
108507,7704,9.9,16.5
108507,8309,9.9,16.5
108507,8409,9.9,16.5
108507,8707,9.9,16.5
108507,9303,9.9,16.5
108507,9603,9.9,16.5
108507,9609,9.9,16.5
136343,603,6.0,10.0
136343,807,6.0,10.0
136343,903,6.0,10.0
136343,907,6.0,10.0
136343,1702,6.0,10.0
136343,2103,6.0,10.0
136343,2209,6.0,10.0
136343,2509,6.0,10.0
136343,2704,6.0,10.0
136343,2807,6.0,10.0
136343,3109,6.0,10.0
136343,3202,6.0,10.0
136343,3309,6.0,10.0
136343,4103,6.0,10.0
136343,4504,6.0,10.0
136343,4702,6.0,10.0
136343,4804,6.0,10.0
136343,7103,6.0,10.0
136343,7704,6.0,10.0
136343,8309,6.0,10.0
136343,8409,6.0,10.0
136343,8707,6.0,10.0
136343,9303,6.0,10.0
136343,9603,6.0,10.0
136343,9609,6.0,10.0
208362,603,14.4,24.0
208362,807,14.4,24.0
208362,903,14.4,24.0
208362,907,14.4,24.0
208362,1702,14.4,24.0
208362,2103,14.4,24.0
208362,2209,14.4,24.0
208362,2509,14.4,24.0
208362,2704,14.4,24.0
208362,2807,14.4,24.0
208362,3109,14.4,24.0
208362,3202,14.4,24.0
208362,3309,14.4,24.0
208362,4103,14.4,24.0
208362,4504,14.4,24.0
208362,4702,14.4,24.0
208362,4804,14.4,24.0
208362,7103,14.4,24.0
208362,7704,14.4,24.0
208362,8309,14.4,24.0
208362,8409,14.4,24.0
208362,8707,14.4,24.0
208362,9303,14.4,24.0
208362,9603,14.4,24.0
208362,9609,14.4,24.0
264715,603,19.5,32.5
264715,807,19.5,32.5
264715,903,19.5,32.5
264715,907,19.5,32.5
264715,1702,19.5,32.5
264715,2103,19.5,32.5
264715,2209,19.5,32.5
264715,2509,19.5,32.5
264715,2704,19.5,32.5
264715,2807,19.5,32.5
264715,3109,19.5,32.5
264715,3202,19.5,32.5
264715,3309,19.5,32.5
264715,4103,19.5,32.5
264715,4504,19.5,32.5
264715,4702,19.5,32.5
264715,4804,19.5,32.5
264715,7103,19.5,32.5
264715,7704,19.5,32.5
264715,8309,19.5,32.5
264715,8409,19.5,32.5
264715,8707,19.5,32.5
264715,9303,19.5,32.5
264715,9603,19.5,32.5
264715,9609,19.5,32.5
270896,603,10.5,17.5
270896,807,10.5,17.5
270896,903,10.5,17.5
270896,907,10.5,17.5
270896,1702,10.5,17.5
270896,2103,10.5,17.5
270896,2209,10.5,17.5
270896,2509,10.5,17.5
270896,2704,10.5,17.5
270896,2807,10.5,17.5
270896,3109,10.5,17.5
270896,3202,10.5,17.5
270896,3309,10.5,17.5
270896,4103,10.5,17.5
270896,4504,10.5,17.5
270896,4702,10.5,17.5
270896,4804,10.5,17.5
270896,7103,10.5,17.5
270896,7704,10.5,17.5
270896,8309,10.5,17.5
270896,8409,10.5,17.5
270896,8707,10.5,17.5
270896,9303,10.5,17.5
270896,9603,10.5,17.5
270896,9609,10.5,17.5
318506,603,8.4,14.0
318506,807,8.4,14.0
318506,903,8.4,14.0
318506,907,8.4,14.0
318506,1702,8.4,14.0
318506,2103,8.4,14.0
318506,2209,8.4,14.0
318506,2509,8.4,14.0
318506,2704,8.4,14.0
318506,2807,8.4,14.0
318506,3109,8.4,14.0
318506,3202,8.4,14.0
318506,3309,8.4,14.0
318506,4103,8.4,14.0
318506,4504,8.4,14.0
318506,4702,8.4,14.0
318506,4804,8.4,14.0
318506,7103,8.4,14.0
318506,7704,8.4,14.0
318506,8309,8.4,14.0
318506,8409,8.4,14.0
318506,8707,8.4,14.0
318506,9303,8.4,14.0
318506,9603,8.4,14.0
318506,9609,8.4,14.0
348498,603,28.5,47.5
348498,807,28.5,47.5
348498,903,28.5,47.5
348498,907,28.5,47.5
348498,1702,28.5,47.5
348498,2103,28.5,47.5
348498,2209,28.5,47.5
348498,2509,28.5,47.5
348498,2704,28.5,47.5
348498,2807,28.5,47.5
348498,3109,28.5,47.5
348498,3202,28.5,47.5
348498,3309,28.5,47.5
348498,4103,28.5,47.5
348498,4504,28.5,47.5
348498,4702,28.5,47.5
348498,4804,28.5,47.5
348498,7103,28.5,47.5
348498,7704,28.5,47.5
348498,8309,28.5,47.5
348498,8409,28.5,47.5
348498,8707,28.5,47.5
348498,9303,28.5,47.5
348498,9603,28.5,47.5
348498,9609,28.5,47.5
426672,603,3.36,2.0
426672,907,3.36,2.0
426672,2103,3.36,2.0
493803,603,8.1,13.5
493803,807,8.1,13.5
493803,903,8.1,13.5
493803,907,8.1,13.5
493803,1702,8.1,13.5
493803,2103,8.1,13.5
493803,2209,8.1,13.5
493803,2509,8.1,13.5
493803,2704,8.1,13.5
493803,2807,8.1,13.5
493803,3109,8.1,13.5
493803,3202,8.1,13.5
493803,3309,8.1,13.5
493803,4103,8.1,13.5
493803,4504,8.1,13.5
493803,4702,8.1,13.5
493803,4804,8.1,13.5
493803,7103,8.1,13.5
493803,7704,8.1,13.5
493803,8309,8.1,13.5
493803,8409,8.1,13.5
493803,8707,8.1,13.5
493803,9303,8.1,13.5
493803,9603,8.1,13.5
493803,9609,8.1,13.5
548506,603,8.4,14.0
548506,807,8.4,14.0
548506,903,8.4,14.0
548506,907,8.4,14.0
548506,1702,8.4,14.0
548506,2103,8.4,14.0
548506,2209,8.4,14.0
548506,2509,8.4,14.0
548506,2704,8.4,14.0
548506,2807,8.4,14.0
548506,3109,8.4,14.0
548506,3202,8.4,14.0
548506,3309,8.4,14.0
548506,4103,8.4,14.0
548506,4504,8.4,14.0
548506,4702,8.4,14.0
548506,4804,8.4,14.0
548506,7103,8.4,14.0
548506,7704,8.4,14.0
548506,8309,8.4,14.0
548506,8409,8.4,14.0
548506,8707,8.4,14.0
548506,9303,8.4,14.0
548506,9603,8.4,14.0
548506,9609,8.4,14.0
566969,603,8.7,14.5
566969,807,8.7,14.5
566969,903,8.7,14.5
566969,907,8.7,14.5
566969,1702,8.7,14.5
566969,2103,8.7,14.5
566969,2209,8.7,14.5
566969,2509,8.7,14.5
566969,2704,8.7,14.5
566969,2807,8.7,14.5
566969,3109,8.7,14.5
566969,3202,8.7,14.5
566969,3309,8.7,14.5
566969,4103,8.7,14.5
566969,4504,8.7,14.5
566969,4702,8.7,14.5
566969,4804,8.7,14.5
566969,7103,8.7,14.5
566969,7704,8.7,14.5
566969,8309,8.7,14.5
566969,8409,8.7,14.5
566969,8707,8.7,14.5
566969,9303,8.7,14.5
566969,9603,8.7,14.5
566969,9609,8.7,14.5
593920,2509,5.88,3.49
593920,8707,5.88,6.3
593921,603,10.5,17.5
593921,807,10.5,17.5
593921,903,10.5,17.5
593921,907,10.5,17.5
593921,1702,10.5,17.5
593921,2103,10.5,17.5
593921,2209,10.5,17.5
593921,2509,10.5,17.5
593921,2704,10.5,17.5
593921,2807,10.5,17.5
593921,3109,10.5,17.5
593921,3202,10.5,17.5
593921,3309,10.5,17.5
593921,4103,10.5,17.5
593921,4504,10.5,17.5
593921,4702,10.5,17.5
593921,4804,10.5,17.5
593921,7103,10.5,17.5
593921,7704,10.5,17.5
593921,8309,10.5,17.5
593921,8409,10.5,17.5
593921,8707,10.5,17.5
593921,9303,10.5,17.5
593921,9603,10.5,17.5
593921,9609,10.5,17.5
656219,603,60.0,100.0
656219,807,60.0,100.0
656219,903,60.0,100.0
656219,907,60.0,100.0
656219,1702,60.0,100.0
656219,2103,60.0,100.0
656219,2209,60.0,100.0
656219,2509,60.0,100.0
656219,2704,60.0,100.0
656219,2807,60.0,100.0
656219,3109,60.0,100.0
656219,3202,60.0,100.0
656219,3309,60.0,100.0
656219,4103,60.0,100.0
656219,4504,60.0,100.0
656219,4702,60.0,100.0
656219,4804,60.0,100.0
656219,7103,60.0,100.0
656219,7704,60.0,100.0
656219,8309,60.0,100.0
656219,8409,60.0,100.0
656219,8707,60.0,100.0
656219,9303,60.0,100.0
656219,9603,60.0,100.0
656219,9609,60.0,100.0
691755,603,2.1,3.5
691755,807,2.1,3.5
691755,903,2.1,3.5
691755,907,2.1,3.5
691755,1702,2.1,3.5
691755,2103,2.1,3.5
691755,2209,2.1,3.5
691755,2509,2.1,3.5
691755,2704,2.1,3.5
691755,2807,2.1,3.5
691755,3109,2.1,3.5
691755,3202,2.1,3.5
691755,3309,2.1,3.5
691755,4103,2.1,3.5
691755,4504,2.1,3.5
691755,4702,2.1,3.5
691755,4804,2.1,3.5
691755,7103,2.1,3.5
691755,7704,2.1,3.5
691755,8309,2.1,3.5
691755,8409,2.1,3.5
691755,8707,2.1,3.5
691755,9303,2.1,3.5
691755,9603,2.1,3.5
691755,9609,2.1,3.5
776350,603,13.2,22.0
776350,807,13.2,22.0
776350,903,13.2,22.0
776350,907,13.2,22.0
776350,1702,13.2,22.0
776350,2103,13.2,22.0
776350,2209,13.2,22.0
776350,2509,13.2,22.0
776350,2704,13.2,22.0
776350,2807,13.2,22.0
776350,3109,13.2,22.0
776350,3202,13.2,22.0
776350,3309,13.2,22.0
776350,4103,13.2,22.0
776350,4504,13.2,22.0
776350,4702,13.2,22.0
776350,4804,13.2,22.0
776350,7103,13.2,22.0
776350,7704,13.2,22.0
776350,8309,13.2,22.0
776350,8409,13.2,22.0
776350,8707,13.2,22.0
776350,9303,13.2,22.0
776350,9603,13.2,22.0
776350,9609,13.2,22.0
803921,603,10.5,17.5
803921,807,10.5,17.5
803921,903,10.5,17.5
803921,907,10.5,17.5
803921,1702,10.5,17.5
803921,2103,10.5,17.5
803921,2209,10.5,17.5
803921,2509,10.5,17.5
803921,2704,10.5,17.5
803921,2807,10.5,17.5
803921,3109,10.5,17.5
803921,3202,10.5,17.5
803921,3309,10.5,17.5
803921,4103,10.5,17.5
803921,4504,10.5,17.5
803921,4702,10.5,17.5
803921,4804,10.5,17.5
803921,7103,10.5,17.5
803921,7704,10.5,17.5
803921,8309,10.5,17.5
803921,8409,10.5,17.5
803921,8707,10.5,17.5
803921,9303,10.5,17.5
803921,9603,10.5,17.5
803921,9609,10.5,17.5
970638,603,12.6,21.0
970638,807,12.6,21.0
970638,903,12.6,21.0
970638,907,12.6,21.0
970638,1702,12.6,21.0
970638,2103,12.6,21.0
970638,2209,12.6,21.0
970638,2509,12.6,21.0
970638,2704,12.6,21.0
970638,2807,12.6,21.0
970638,3109,12.6,21.0
970638,3202,12.6,21.0
970638,3309,12.6,21.0
970638,4103,12.6,21.0
970638,4504,12.6,21.0
970638,4702,12.6,21.0
970638,4804,12.6,21.0
970638,7103,12.6,21.0
970638,7704,12.6,21.0
970638,8309,12.6,21.0
970638,8409,12.6,21.0
970638,8707,12.6,21.0
970638,9303,12.6,21.0
970638,9603,12.6,21.0
970638,9609,12.6,21.0
1069332,603,42.0,70.0
1069332,807,42.0,70.0
1069332,903,42.0,70.0
1069332,907,42.0,70.0
1069332,1702,42.0,70.0
1069332,2103,42.0,70.0
1069332,2209,42.0,70.0
1069332,2509,42.0,70.0
1069332,2704,42.0,70.0
1069332,2807,42.0,70.0
1069332,3109,42.0,70.0
1069332,3202,42.0,70.0
1069332,3309,42.0,70.0
1069332,4103,42.0,70.0
1069332,4504,42.0,70.0
1069332,4702,42.0,70.0
1069332,4804,42.0,70.0
1069332,7103,42.0,70.0
1069332,7704,42.0,70.0
1069332,8309,42.0,70.0
1069332,8409,42.0,70.0
1069332,8707,42.0,70.0
1069332,9303,42.0,70.0
1069332,9603,42.0,70.0
1069332,9609,42.0,70.0
1184024,603,16.2,27.0
1184024,807,16.2,27.0
1184024,903,16.2,27.0
1184024,907,16.2,27.0
1184024,1702,16.2,27.0
1184024,2103,16.2,27.0
1184024,2209,16.2,27.0
1184024,2509,16.2,27.0
1184024,2704,16.2,27.0
1184024,2807,16.2,27.0
1184024,3109,16.2,27.0
1184024,3202,16.2,27.0
1184024,3309,16.2,27.0
1184024,4103,16.2,27.0
1184024,4504,16.2,27.0
1184024,4702,16.2,27.0
1184024,4804,16.2,27.0
1184024,7103,16.2,27.0
1184024,7704,16.2,27.0
1184024,8309,16.2,27.0
1184024,8409,16.2,27.0
1184024,8707,16.2,27.0
1184024,9303,16.2,27.0
1184024,9603,16.2,27.0
1184024,9609,16.2,27.0
1228352,603,11.1,18.5
1228352,807,11.1,18.5
1228352,903,11.1,18.5
1228352,907,11.1,18.5
1228352,1702,11.1,18.5
1228352,2103,11.1,18.5
1228352,2209,11.1,18.5
1228352,2509,11.1,18.5
1228352,2704,11.1,18.5
1228352,2807,11.1,18.5
1228352,3109,11.1,18.5
1228352,3202,11.1,18.5
1228352,3309,11.1,18.5
1228352,4103,11.1,18.5
1228352,4504,11.1,18.5
1228352,4702,11.1,18.5
1228352,4804,11.1,18.5
1228352,7103,11.1,18.5
1228352,7704,11.1,18.5
1228352,8309,11.1,18.5
1228352,8409,11.1,18.5
1228352,8707,11.1,18.5
1228352,9303,11.1,18.5
1228352,9603,11.1,18.5
1228352,9609,11.1,18.5
1247384,603,20.4,34.0
1247384,807,20.4,34.0
1247384,903,20.4,34.0
1247384,907,20.4,34.0
1247384,1702,20.4,34.0
1247384,2103,20.4,34.0
1247384,2209,20.4,34.0
1247384,2509,20.4,34.0
1247384,2704,20.4,34.0
1247384,2807,20.4,34.0
1247384,3109,20.4,34.0
1247384,3202,20.4,34.0
1247384,3309,20.4,34.0
1247384,4103,20.4,34.0
1247384,4504,20.4,34.0
1247384,4702,20.4,34.0
1247384,4804,20.4,34.0
1247384,7103,20.4,34.0
1247384,7704,20.4,34.0
1247384,8309,20.4,34.0
1247384,8409,20.4,34.0
1247384,8707,20.4,34.0
1247384,9303,20.4,34.0
1247384,9603,20.4,34.0
1247384,9609,20.4,34.0
1310252,603,22.5,37.5
1310252,807,22.5,37.5
1310252,903,22.5,37.5
1310252,907,22.5,37.5
1310252,1702,22.5,37.5
1310252,2103,22.5,37.5
1310252,2209,22.5,37.5
1310252,2509,22.5,37.5
1310252,2704,22.5,37.5
1310252,2807,22.5,37.5
1310252,3109,22.5,37.5
1310252,3202,22.5,37.5
1310252,3309,22.5,37.5
1310252,4103,22.5,37.5
1310252,4504,22.5,37.5
1310252,4702,22.5,37.5
1310252,4804,22.5,37.5
1310252,7103,22.5,37.5
1310252,7704,22.5,37.5
1310252,8309,22.5,37.5
1310252,8409,22.5,37.5
1310252,8707,22.5,37.5
1310252,9303,22.5,37.5
1310252,9603,22.5,37.5
1310252,9609,22.5,37.5
1337310,807,21.0,35.0
1337310,903,21.0,35.0
1337310,907,21.0,35.0
1337310,2103,21.0,35.0
1337310,2704,21.0,35.0
1337310,2807,21.0,35.0
1337310,3202,21.0,35.0
1337310,7103,21.0,35.0
1337310,7704,21.0,35.0
1337310,8309,21.0,35.0
1337310,8707,21.0,35.0
1380638,603,12.6,21.0
1380638,807,12.6,21.0
1380638,903,12.6,21.0
1380638,907,12.6,21.0
1380638,1702,12.6,21.0
1380638,2103,12.6,21.0
1380638,2209,12.6,21.0
1380638,2509,12.6,21.0
1380638,2704,12.6,21.0
1380638,2807,12.6,21.0
1380638,3109,12.6,21.0
1380638,3202,12.6,21.0
1380638,3309,12.6,21.0
1380638,4103,12.6,21.0
1380638,4504,12.6,21.0
1380638,4702,12.6,21.0
1380638,4804,12.6,21.0
1380638,7103,12.6,21.0
1380638,7704,12.6,21.0
1380638,8309,12.6,21.0
1380638,8409,12.6,21.0
1380638,8707,12.6,21.0
1380638,9303,12.6,21.0
1380638,9603,12.6,21.0
1380638,9609,12.6,21.0
1396897,603,11.1,18.5
1396897,807,11.1,18.5
1396897,903,11.1,18.5
1396897,907,11.1,18.5
1396897,1702,11.1,18.5
1396897,2103,11.1,18.5
1396897,2209,11.1,18.5
1396897,2509,11.1,18.5
1396897,2704,11.1,18.5
1396897,2807,11.1,18.5
1396897,3109,11.1,18.5
1396897,3202,11.1,18.5
1396897,3309,11.1,18.5
1396897,4103,11.1,18.5
1396897,4504,11.1,18.5
1396897,4702,11.1,18.5
1396897,4804,11.1,18.5
1396897,7103,11.1,18.5
1396897,7704,11.1,18.5
1396897,8309,11.1,18.5
1396897,8409,11.1,18.5
1396897,8707,11.1,18.5
1396897,9303,11.1,18.5
1396897,9603,11.1,18.5
1396897,9609,11.1,18.5
1400555,603,11.1,18.5
1400555,807,11.1,18.5
1400555,903,11.1,18.5
1400555,907,11.1,18.5
1400555,1702,11.1,18.5
1400555,2103,11.1,18.5
1400555,2209,11.1,18.5
1400555,2509,11.1,18.5
1400555,2704,11.1,18.5
1400555,2807,11.1,18.5
1400555,3109,11.1,18.5
1400555,3202,11.1,18.5
1400555,3309,11.1,18.5
1400555,4103,11.1,18.5
1400555,4504,11.1,18.5
1400555,4702,11.1,18.5
1400555,4804,11.1,18.5
1400555,7103,11.1,18.5
1400555,7704,11.1,18.5
1400555,8309,11.1,18.5
1400555,8409,11.1,18.5
1400555,8707,11.1,18.5
1400555,9303,11.1,18.5
1400555,9603,11.1,18.5
1400555,9609,11.1,18.5
1410555,603,8.1,13.5
1410555,807,8.1,13.5
1410555,903,8.1,13.5
1410555,907,8.1,13.5
1410555,1702,8.1,13.5
1410555,2103,8.1,13.5
1410555,2209,8.1,13.5
1410555,2509,8.1,13.5
1410555,2704,8.1,13.5
1410555,2807,8.1,13.5
1410555,3109,8.1,13.5
1410555,3202,8.1,13.5
1410555,3309,8.1,13.5
1410555,4103,8.1,13.5
1410555,4504,8.1,13.5
1410555,4702,8.1,13.5
1410555,4804,8.1,13.5
1410555,7103,8.1,13.5
1410555,7704,8.1,13.5
1410555,8309,8.1,13.5
1410555,8409,8.1,13.5
1410555,8707,8.1,13.5
1410555,9303,8.1,13.5
1410555,9603,8.1,13.5
1410555,9609,8.1,13.5
1472914,603,45.0,75.0
1472914,807,45.0,75.0
1472914,903,45.0,75.0
1472914,907,45.0,75.0
1472914,1702,45.0,75.0
1472914,2103,45.0,75.0
1472914,2209,45.0,75.0
1472914,2509,45.0,75.0
1472914,2704,45.0,75.0
1472914,2807,45.0,75.0
1472914,3109,45.0,75.0
1472914,3202,45.0,75.0
1472914,3309,45.0,75.0
1472914,4103,45.0,75.0
1472914,4504,45.0,75.0
1472914,4702,45.0,75.0
1472914,4804,45.0,75.0
1472914,7103,45.0,75.0
1472914,7704,45.0,75.0
1472914,8309,45.0,75.0
1472914,8409,45.0,75.0
1472914,8707,45.0,75.0
1472914,9303,45.0,75.0
1472914,9603,45.0,75.0
1472914,9609,45.0,75.0
1578107,603,11.1,18.5
1578107,807,11.1,18.5
1578107,903,11.1,18.5
1578107,907,11.1,18.5
1578107,1702,11.1,18.5
1578107,2103,11.1,18.5
1578107,2209,11.1,18.5
1578107,2509,11.1,18.5
1578107,2704,11.1,18.5
1578107,2807,11.1,18.5
1578107,3109,11.1,18.5
1578107,3202,11.1,18.5
1578107,3309,11.1,18.5
1578107,4103,11.1,18.5
1578107,4504,11.1,18.5
1578107,4702,11.1,18.5
1578107,4804,11.1,18.5
1578107,7103,11.1,18.5
1578107,7704,11.1,18.5
1578107,8309,11.1,18.5
1578107,8409,11.1,18.5
1578107,8707,11.1,18.5
1578107,9303,11.1,18.5
1578107,9603,11.1,18.5
1578107,9609,11.1,18.5
1583514,603,12.6,21.5
1583514,807,12.6,21.0
1583514,903,12.6,21.5
1583514,907,12.6,21.0
1583514,1702,12.6,21.0
1583514,2103,12.6,21.5
1583514,2209,12.6,21.0
1583514,2509,12.6,21.0
1583514,2704,12.6,21.0
1583514,2807,12.6,21.0
1583514,3109,12.6,21.0
1583514,3202,12.6,21.0
1583514,3309,12.6,21.0
1583514,4103,12.6,21.5
1583514,4504,12.6,21.0
1583514,4702,12.6,21.0
1583514,4804,12.6,21.0
1583514,7103,12.6,21.5
1583514,7704,12.6,21.0
1583514,8309,12.6,21.0
1583514,8409,12.6,21.0
1583514,8707,12.6,21.0
1583514,9303,12.6,21.5
1583514,9603,12.6,21.5
1583514,9609,12.6,21.0
1588107,603,11.1,18.5
1588107,807,11.1,18.5
1588107,903,11.1,18.5
1588107,907,11.1,18.5
1588107,1702,11.1,18.5
1588107,2103,11.1,18.5
1588107,2209,11.1,18.5
1588107,2509,11.1,18.5
1588107,2704,11.1,18.5
1588107,2807,11.1,18.5
1588107,3109,11.1,18.5
1588107,3202,11.1,18.5
1588107,3309,11.1,18.5
1588107,4103,11.1,18.5
1588107,4504,11.1,18.5
1588107,4702,11.1,18.5
1588107,4804,11.1,18.5
1588107,7103,11.1,18.5
1588107,7704,11.1,18.5
1588107,8309,11.1,18.5
1588107,8409,11.1,18.5
1588107,8707,11.1,18.5
1588107,9303,11.1,18.5
1588107,9603,11.1,18.5
1588107,9609,11.1,18.5
1658506,603,8.1,13.5
1658506,807,8.1,13.5
1658506,903,8.1,13.5
1658506,907,8.1,13.5
1658506,1702,8.1,13.5
1658506,2103,8.1,13.5
1658506,2209,8.1,13.5
1658506,2509,8.1,13.5
1658506,2704,8.1,13.5
1658506,2807,8.1,13.5
1658506,3109,8.1,13.5
1658506,3202,8.1,13.5
1658506,3309,8.1,13.5
1658506,4103,8.1,13.5
1658506,4504,8.1,13.5
1658506,4702,8.1,13.5
1658506,4804,8.1,13.5
1658506,7103,8.1,13.5
1658506,7704,8.1,13.5
1658506,8309,8.1,13.5
1658506,8409,8.1,13.5
1658506,8707,8.1,13.5
1658506,9303,8.1,13.5
1658506,9603,8.1,13.5
1658506,9609,8.1,13.5
1658851,603,12.0,20.0
1658851,807,12.0,20.0
1658851,903,12.0,20.0
1658851,907,12.0,20.0
1658851,1702,12.0,20.0
1658851,2103,12.0,20.0
1658851,2209,12.0,20.0
1658851,2509,12.0,20.0
1658851,2704,12.0,20.0
1658851,2807,12.0,20.0
1658851,3109,12.0,20.0
1658851,3202,12.0,20.0
1658851,3309,12.0,20.0
1658851,4103,12.0,20.0
1658851,4504,12.0,20.0
1658851,4702,12.0,20.0
1658851,4804,12.0,20.0
1658851,7103,12.0,20.0
1658851,7704,12.0,20.0
1658851,8309,12.0,20.0
1658851,8409,12.0,20.0
1658851,8707,12.0,20.0
1658851,9303,12.0,20.0
1658851,9603,12.0,20.0
1658851,9609,12.0,20.0
1832285,603,8.1,13.5
1832285,807,8.1,13.5
1832285,903,8.1,13.5
1832285,907,8.1,13.5
1832285,1702,8.1,13.5
1832285,2103,8.1,13.5
1832285,2209,8.1,13.5
1832285,2509,8.1,13.5
1832285,2704,8.1,13.5
1832285,2807,8.1,13.5
1832285,3109,8.1,13.5
1832285,3202,8.1,13.5
1832285,3309,8.1,13.5
1832285,4103,8.1,13.5
1832285,4504,8.1,13.5
1832285,4702,8.1,13.5
1832285,4804,8.1,13.5
1832285,7103,8.1,13.5
1832285,7704,8.1,13.5
1832285,8309,8.1,13.5
1832285,8409,8.1,13.5
1832285,8707,8.1,13.5
1832285,9303,8.1,13.5
1832285,9603,8.1,13.5
1832285,9609,8.1,13.5
1842285,603,8.1,13.5
1842285,807,8.1,13.5
1842285,903,8.1,13.5
1842285,907,8.1,13.5
1842285,1702,8.1,13.5
1842285,2103,8.1,13.5
1842285,2209,8.1,13.5
1842285,2509,8.1,13.5
1842285,2704,8.1,13.5
1842285,2807,8.1,13.5
1842285,3109,8.1,13.5
1842285,3202,8.1,13.5
1842285,3309,8.1,13.5
1842285,4103,8.1,13.5
1842285,4504,8.1,13.5
1842285,4702,8.1,13.5
1842285,4804,8.1,13.5
1842285,7103,8.1,13.5
1842285,7704,8.1,13.5
1842285,8309,8.1,13.5
1842285,8409,8.1,13.5
1842285,8707,8.1,13.5
1842285,9303,8.1,13.5
1842285,9603,8.1,13.5
1842285,9609,8.1,13.5
1888389,603,8.1,13.5
1888389,807,8.1,13.5
1888389,903,8.1,13.5
1888389,907,8.1,13.5
1888389,1702,8.1,13.5
1888389,2103,8.1,13.5
1888389,2209,8.1,13.5
1888389,2509,8.1,13.5
1888389,2704,8.1,13.5
1888389,2807,8.1,13.5
1888389,3109,8.1,13.5
1888389,3202,8.1,13.5
1888389,3309,8.1,13.5
1888389,4103,8.1,13.5
1888389,4504,8.1,13.5
1888389,4702,8.1,13.5
1888389,4804,8.1,13.5
1888389,7103,8.1,13.5
1888389,7704,8.1,13.5
1888389,8309,8.1,13.5
1888389,8409,8.1,13.5
1888389,8707,8.1,13.5
1888389,9303,8.1,13.5
1888389,9603,8.1,13.5
1888389,9609,8.1,13.5
1898389,603,8.1,13.5
1898389,807,8.1,13.5
1898389,903,8.1,13.5
1898389,907,8.1,13.5
1898389,1702,8.1,13.5
1898389,2103,8.1,13.5
1898389,2209,8.1,13.5
1898389,2509,8.1,13.5
1898389,2704,8.1,13.5
1898389,2807,8.1,13.5
1898389,3109,8.1,13.5
1898389,3202,8.1,13.5
1898389,3309,8.1,13.5
1898389,4103,8.1,13.5
1898389,4504,8.1,13.5
1898389,4702,8.1,13.5
1898389,4804,8.1,13.5
1898389,7103,8.1,13.5
1898389,7704,8.1,13.5
1898389,8309,8.1,13.5
1898389,8409,8.1,13.5
1898389,8707,8.1,13.5
1898389,9303,8.1,13.5
1898389,9603,8.1,13.5
1898389,9609,8.1,13.5
1901469,603,8.7,14.5
1901469,807,8.7,14.5
1901469,903,8.7,14.5
1901469,907,8.7,14.5
1901469,1702,8.7,14.5
1901469,2103,8.7,14.5
1901469,2209,8.7,14.5
1901469,2509,8.7,14.5
1901469,2704,8.7,14.5
1901469,2807,8.7,14.5
1901469,3109,8.7,14.5
1901469,3202,8.7,14.5
1901469,3309,8.7,14.5
1901469,4103,8.7,14.5
1901469,4504,8.7,14.5
1901469,4702,8.7,14.5
1901469,4804,8.7,14.5
1901469,7103,8.7,14.5
1901469,7704,8.7,14.5
1901469,8309,8.7,14.5
1901469,8409,8.7,14.5
1901469,8707,8.7,14.5
1901469,9303,8.7,14.5
1901469,9603,8.7,14.5
1901469,9609,8.7,14.5
1933241,603,11.1,18.5
1933241,807,11.1,18.5
1933241,903,11.1,18.5
1933241,907,11.1,18.5
1933241,1702,11.1,18.5
1933241,2103,11.1,18.5
1933241,2209,11.1,18.5
